Postcode,Latitude,Longtitude
SG4 8AG,51.875838,-0.27900328
B44 0AL,52.544206,-1.8632798
LS15 8QS,53.807605,-1.45071
PA8 7JQ,55.899692,-4.4436575
WN2 3AE,53.536241,-2.5770348
TS19 0AW,54.569346,-1.3207596
PR25 2SA,53.695609,-2.6932866
HD3 3XD,53.656962,-1.8449143
EX5 2SN,50.766207,-3.3575877
TD1 2QN,55.692017,-2.8605314
KA7 4PY,55.43315,-4.6326256
DE7 5BB,52.961186,-1.2959606
SA4 3XT,51.641959,-4.1028679
NE2 1NQ,54.983027,-1.5967804
BS30 9DF,51.438089,-2.4936167
SO18 5TQ,50.914444,-1.3364238
BD11 1EJ,53.754696,-1.6574648
NE48 1EQ,55.234481,-2.5872051
YO23 3GG,53.915517,-1.1413143
ST4 5NZ,52.987728,-2.2019509
S35 0DD,53.450786,-1.5545385
CF31 1AB,51.506927,-3.5793087
TN17 4DB,51.067569,0.57946542
PH36 4LH,56.697813,-6.1023032
LE67 4DN,52.725393,-1.3435468
NW6 6NP,51.535965,-0.20582898
L6 6AE,53.416721,-2.948361
DN9 2AT,53.487997,-0.86866086
CA1 3LA,54.876471,-2.9032055
BN24 5LR,50.817627,0.32731187
SL5 9AA,51.401787,-0.65343445
BA1 6RS,51.397061,-2.3453825
PE32 2AS,52.705291,0.68630608
WS3 1SP,52.604659,-1.9780738
CO7 6TA,51.971454,1.0109523
SS0 7LN,51.540207,0.6951114
UB7 0DW,51.483118,-0.45477202
CT19 6HQ,51.090275,1.1858707
RG4 6DH,51.470929,-0.95925164
RH20 2QR,50.945918,-0.4561801
NR10 3JP,52.686581,1.2787225
HP9 1PA,51.610109,-0.6459515
G21 4JE,55.885808,-4.2236245
KY15 4SS,56.345402,-2.9500001
DL6 2LW,54.425411,-1.3643094
NG21 9AB,53.15911,-1.1285426
GU19 5AZ,51.361195,-0.69301843
SY17 5LH,52.559059,-3.5359057
IV1 1AX,57.479403,-4.2263186
WA12 8QZ,53.445214,-2.6338406
DA8 1QY,51.481657,0.18104539
S75 2RB,53.56062,-1.5051971
WC1N 1AP,51.524995,-0.12540252
CF83 8BY,51.591783,-3.1830485
TQ4 6NF,50.418296,-3.5613924
PO12 3NJ,50.79771,-1.1430301
SA8 4NP,51.728811,-3.860232
AL1 5PX,51.743701,-0.31247771
LL53 8NB,52.900083,-4.6212025
OX20 1AL,51.89104,-1.3815758
E14 3RH,51.489687,-0.021221297
M32 0PA,53.453954,-2.2993909
ME17 3PE,51.228904,0.6306796
BH21 2AP,50.796761,-1.9717691
EH23 4BX,55.841424,-3.0473926
SG12 8NH,51.807384,0.053631331
B32 1AJ,52.461595,-2.0099202
LN8 3JS,53.38752,-0.36056197
PA35 1JE,56.430105,-5.238236
CH7 2NJ,53.168506,-3.0881779
WF4 4AB,53.631502,-1.6324224
TR8 4EP,50.454159,-4.9972003
DY11 7JT,52.373681,-2.2650138
NN12 7PQ,52.082173,-0.89507044
HA4 6LS,51.562604,-0.41397723
EX33 1JJ,51.136525,-4.1964027
TA24 7TU,51.169247,-3.496824
KA20 4DR,55.648698,-4.7454585
DE45 1UR,53.175116,-1.6863171
SA2 7AJ,51.617935,-4.0186368
NE1 7DE,54.974862,-1.6117661
BS16 9RA,51.485854,-2.4342355
SN8 2DU,51.479023,-1.6204939
BB2 7ER,53.771268,-2.5261651
NE34 8HW,54.956644,-1.4306292
YO13 0HH,54.323201,-0.44752451
ST17 4JD,52.786635,-2.1064629
WA4 6NW,53.369079,-2.582918
CV31 1NL,52.282828,-1.5166286
S18 2XD,53.300769,-1.4656049
CB9 8AB,52.082968,0.43899371
HU2 8PN,53.745778,-0.34385691
LE4 0DA,52.65444,-1.137855
NR9 5AD,52.652298,1.1555731
L32 6QJ,53.471238,-2.8828061
DN37 9DR,53.569894,-0.12810278
ML1 4LR,55.816678,-3.9762752
BN16 3BZ,50.810726,-0.50461414
SK8 7JD,53.366732,-2.1878864
PL22 0PT,50.382815,-4.6177812
B9 5SR,52.479978,-1.8258585
LU5 5ES,51.905192,-0.51929358
PE28 4DS,52.367739,-0.25896495
WS10 0ED,52.550991,-1.9954585
CO15 4DD,51.805803,1.1553803
SR2 9RN,54.884731,-1.3664548
TW7 4BX,51.474999,-0.33783412
RG20 8UR,51.462469,-1.3167206
PO2 9RA,50.833278,-1.0715907
NP24 6EW,51.720688,-3.2430444
HP20 1SH,51.817219,-0.81188943
FY6 9BX,53.870025,-2.9616304
KW17 2PS,59.179914,-3.0705903
DL13 5DS,54.613346,-1.8086355
SP4 9PJ,51.239362,-1.7900661
NG17 3DT,53.14059,-1.2524443
WF16 9BS,53.715129,-1.6797867
SW9 9AE,51.47109,-0.12458924
IP31 2JU,52.269861,0.82359982
DA12 2NQ,51.431976,0.39981096
S66 1JY,53.42138,-1.2821696
CF61 1PP,51.408256,-3.4807206
TQ12 3JE,50.552286,-3.5990315
PL4 9HY,50.370511,-4.1204052
IP21 5AR,52.349846,1.200076
GL7 3AD,51.693913,-1.6930646
AB42 1PL,57.505718,-1.7807546
LL27 0JJ,53.153294,-3.8240919
OX13 5JH,51.712064,-1.3598188
DY9 0NJ,52.419012,-2.1437295
M24 5LH,53.564593,-2.2059752
MK18 3HF,51.941692,-0.88128558
BL3 3NH,53.565797,-2.4464863
EH6 7BT,55.97634,-3.1663187
SK11 0EB,53.236158,-2.1128664
B66 1JG,52.502086,-1.9901304
LS25 7LE,53.762892,-1.3813172
PE13 4PG,52.687619,0.092442816
CM3 5NG,51.650454,0.60737189
TS3 6NF,54.57098,-1.2136162
PR5 4QN,53.739761,-2.6723633
NN7 3LE,52.220996,-1.0349582
HG1 3BG,54.009082,-1.5395067
FK13 6DS,56.152929,-3.7418925
TF10 7AN,52.767447,-2.3772238
KT19 0PJ,51.369609,-0.25023847
DG2 0EB,55.085163,-3.6387754
BS40 5LA,51.362007,-2.763943
SO31 9HX,50.852991,-1.2968652
NE65 7SL,55.310003,-1.9090399
YO42 1RJ,53.900626,-0.75217659
ST8 6PJ,53.101494,-2.1857712
CV9 2QH,52.582495,-1.6434961
CF37 5AR,51.580051,-3.304162
TN26 1ES,51.171153,0.81682811
PL14 6AA,50.454716,-4.4648558
IG2 6EW,51.572975,0.06498382
GL16 8PY,51.781,-2.6073736
NE7 7UH,55.008933,-1.5780392
OL13 0LD,53.691512,-2.2277806
LA18 4EY,54.197642,-3.2916802
DT3 6NQ,50.648166,-2.4537467
CA2 4AJ,54.88257,-2.9274713
NR5 8TX,52.638818,1.2404199
N1 7QP,51.531058,-0.08874871
BN7 1NS,50.879403,-0.008819249
SM6 7HW,51.378976,-0.15505574
BA2 7AY,51.380441,-2.3306731
WV11 1SZ,52.599822,-2.0821051
CR3 6QB,51.283421,-0.078024196
SS2 5EW,51.541813,0.71904751
W4 5DG,51.50181,-0.26550972
LS10 4JD,53.741543,-1.5501825
CT9 2QN,51.388153,1.3947032
RH1 1SA,51.239455,-0.16948245
RM13 8QR,51.52831,0.17096207
NR15 2AL,52.427519,1.1919763
G41 3EA,55.831413,-4.2802565
LE11 5LR,52.776288,-1.221001
NR27 9HG,52.931719,1.3006286
KY8 4EU,56.197266,-2.9984231
DN15 7RL,53.592299,-0.66170927
NG34 7PD,52.998428,-0.41093875
GU32 1EH,51.034088,-0.98249985
EN9 1EF,51.686942,-0.001751708
SY23 5AA,52.306207,-4.1416799
IV27 4RP,58.458077,-5.043472
SA1 4JE,51.616167,-3.9584676
WD4 9EQ,51.706776,-0.49208752
CH41 9AG,53.383371,-3.0173196
TR10 9HG,50.164438,-5.1327946
PO20 0QB,50.731944,-0.79232477
SE18 2BZ,51.475085,0.093651758
B10 0SH,52.471749,-1.8644167
LL67 0DT,53.403889,-4.4755761
OX4 7EX,51.717475,-1.1969663
BD23 6EX,53.981522,-1.8911055
E6 1HZ,51.536208,0.051942048
M41 5SJ,53.452091,-2.3707086
ME14 1RP,51.274795,0.52309332
EH16 4AQ,55.935041,-3.1230088
SE9 3UL,51.436777,0.073324114
B28 0RB,52.41411,-1.8460979
LN5 9EY,53.128622,-0.64115437
PA28 6PR,55.413849,-5.6949723
CH65 0BZ,53.276693,-2.8980922
TR27 6HN,50.166634,-5.4301506
PO4 0JS,50.786486,-1.0757094
NG9 6GA,52.907547,-1.2562826
HA1 3UA,51.565418,-0.32151035
EX21 5XW,50.77802,-4.2082681
TA19 0AJ,50.926679,-2.9091912
KA11 4AQ,55.610172,-4.6163887
SA18 1BU,51.812608,-3.8642765
M41 9FD,53.444976,-2.3637812
N4 2AB,51.564864,-0.10389528
BS11 9EG,51.499161,-2.6955437
SN3 6HP,51.547841,-1.7301297
BB10 4AB,53.786803,-2.2329415
NE3 3RX,55.006239,-1.6525515
YO1 6LE,53.956633,-1.0894468
ST14 5JU,52.951225,-1.8402275
WA2 9LW,53.411249,-2.5764692
CV22 6NL,52.336343,-1.291245
S10 5NH,53.379651,-1.5199839
CB6 2HP,52.386846,0.19892832
PE7 3UP,52.547914,-0.33031976
HU15 1AB,53.730138,-0.57317501
G67 2RX,55.962342,-3.9759249
LE2 6UN,52.598534,-1.1419793
NR4 7AF,52.62237,1.241391
L25 1PZ,53.396324,-2.8730883
DN33 3EE,53.529512,-0.10016093
MK45 5JG,51.981794,-0.49619387
SK6 1RJ,53.426171,-2.1012107
EX20 3RY,50.798666,-3.9849046
LU2 9JS,51.887039,-0.38279192
PE25 1LH,53.193368,0.34933469
WR7 4AA,52.206962,-2.1174633
CO11 1NA,51.940794,1.0910719
SS2 5EB,51.550753,0.71242557
RG17 7DB,51.47686,-1.4434189
HP17 8PB,51.804541,-0.85998347
FY3 9AA,53.817383,-3.0379211
KW16 3BS,58.962649,-3.2987768
DL1 2DD,54.537963,-1.5219843
DH5 9NJ,54.821516,-1.4524054
SP11 6QX,51.200657,-1.3821159
NG15 6NT,53.032548,-1.2285754
SW3 5EX,51.483796,-0.1764507
IP28 7NX,52.351341,0.51931315
CW9 8QN,53.222106,-2.5178042
S62 7JP,53.467775,-1.3454998
CF48 3LT,51.76083,-3.3557769
TN5 7AA,51.046191,0.40796299
PL28 8AP,50.541346,-4.9399413
IP16 4AU,52.206381,1.5778959
W1F 8QD,51.514747,-0.13689212
GL53 9AP,51.875864,-2.0723797
AB35 5RE,57.048652,-3.0418154
LL20 8NF,52.968814,-3.1703827
OX10 6AG,51.562434,-1.0896993
DY4 9JE,52.542452,-2.0633895
M22 4QN,53.387886,-2.2538202
ME9 9JY,51.32156,0.82404229
BL1 1RF,53.579215,-2.429878
EH51 9BZ,56.009955,-3.6086699
SG8 0QE,52.067819,-0.08816335
B60 1JT,52.353104,-2.0446619
LS19 7YU,53.865731,-1.6826684
PE11 4DG,52.842247,-0.12483573
WN5 0PU,53.550685,-2.6670068
HX2 8PE,53.747146,-1.9028409
TS24 8DT,54.690102,-1.2178311
PR4 0ZA,53.766025,-2.8117915
NN5 7LQ,52.256007,-0.91998417
HD7 5AL,53.623018,-1.8805831
EX8 2QG,50.62444,-3.3887737
TD5 8RA,55.546134,-2.2875232
KT12 4DT,51.350718,-0.43134184
DE75 7JT,53.021106,-1.3656197
SA43 3ED,52.081772,-4.6805658
NE25 0ND,55.06463,-1.5084979
BS35 4PQ,51.560889,-2.6659896
SO21 2NR,51.078796,-1.378772
BD16 2HT,53.848146,-1.8379473
NE61 1BA,55.168333,-1.6904054
YO30 5SW,53.979512,-1.1068647
TN32 5JJ,50.963433,0.48293853
CV6 6GS,52.44057,-1.4907494
S40 4RA,53.24329,-1.4567155
CF32 9LF,51.551842,-3.5766669
TN22 5SL,50.956964,0.0989267
PL1 4AE,50.373812,-4.1787781
HX6 3NE,53.695082,-1.9355974
GL12 8TT,51.625586,-2.4050301
OL1 4JL,53.553379,-2.0848509
LA1 5PP,54.049162,-2.8151028
DT2 0HY,50.795628,-2.581467
CA12 5JY,54.60207,-3.1381152
ML7 5AQ,55.801336,-3.8295258
BN3 7LU,50.844643,-0.19514871
SM1 1LZ,51.363458,-0.19275517
BA14 6QH,51.356165,-2.1989942
WS8 7PL,52.657896,-1.9311829
CR0 2RE,51.378713,-0.10362269
W14 8EZ,51.500041,-0.21121664
CT4 7TT,51.246877,1.0301566
RG6 1LJ,51.448854,-0.93713152
RH8 0LT,51.265228,-0.012816204
NR12 8AJ,52.711588,1.4091674
HR2 8FD,51.966703,-2.7402995
G32 8DP,55.830587,-4.1587389
LE1 4FR,52.636288,-1.1364533
KY4 8DP,56.096046,-3.3673503
DN12 1BS,53.484859,-1.1882214
NG3 3HR,52.963061,-1.1346626
GU25 4EH,51.396948,-0.56614963
EN3 5SU,51.668695,-0.041687889
B71 2EE,52.545373,-1.9983935
SY21 9PP,52.697917,-3.152452
IV2 7LL,57.487416,-4.1423981
S80 4TW,53.28403,-1.202786
WD23 3HD,51.644796,-0.36513493
CH3 6QP,53.088271,-2.8776194
TQ7 3QN,50.298632,-3.8106627
PO16 9AR,50.843744,-1.1381819
SE11 4QA,51.484663,-0.1107816
AL4 8BU,51.814312,-0.29359271
LL58 8NW,53.292802,-4.0872255
LA4 5QJ,54.070062,-2.8548465
OX29 4JX,51.781734,-1.3744892
BD20 8UA,53.896246,-1.9700462
E17 5RG,51.596415,-0.035326985
M35 0QH,53.501291,-2.1566872
ME20 7AD,51.301298,0.49123345
EH34 5DB,55.910321,-2.8963636
SG18 9RU,52.051108,-0.27310814
B36 9EJ,52.509264,-1.7758245
LS12 4AD,53.783236,-1.5868589
PA5 9EP,55.836784,-4.485467
WF8 2LY,53.704544,-1.2940244
CM12 9AS,51.625574,0.41725439
TS12 2TR,54.564983,-0.94205566
PR1 8BQ,53.757023,-2.7044146
NN16 0RW,52.401135,-0.71263334
HA8 8AE,51.621339,-0.293315
EX39 1QS,51.053111,-4.1910824
TA6 4RA,51.131119,-2.9829151
KA28 0AB,55.753204,-4.9290403
DE56 2AB,53.042189,-1.4475376
SA32 8PL,51.822574,-4.1505964
NE13 6LH,55.046851,-1.6235285
BS24 0DN,51.285074,-2.9536918
SO15 5RF,50.921093,-1.4310088
BB5 5NS,53.774721,-2.3864905
NE4 7QY,54.965524,-1.6375493
YO18 7LF,54.235932,-0.72226001
ST8 7HZ,53.120765,-2.1404452
ST20 0NP,52.823787,-2.3006323
CV36 4AA,52.062856,-1.6249628
S21 4FU,53.309513,-1.3558762
CF15 8AA,51.515346,-3.2504302
PH18 5SG,56.765651,-3.8484824
HU7 0AG,53.778741,-0.33415133
TW12 2AX,51.415091,-0.366526
LE5 2NG,52.63816,-1.0565729
NW11 6JJ,51.585633,-0.18269716
L37 6BU,53.548839,-3.0535692
DN5 9TB,53.534836,-1.1455479
ML2 0NP,55.766829,-3.9206362
BN2 6BA,50.835938,-0.079679326
SL2 4EW,51.549315,-0.58573945
B95 6EE,52.268255,-1.7743736
WS12 3HN,52.690268,-1.9836979
CO4 5JL,51.909629,0.89936594
SR5 5SE,54.929734,-1.4125794
UB2 5RB,51.491032,-0.37304667
CT14 7NS,51.20176,1.3895468
RG24 9ES,51.280952,-1.0905843
RH15 9AS,50.956446,-0.13160079
HP3 0HG,51.723907,-0.53409846
G12 9QN,55.87699,-4.3081728
DL17 9HN,54.701931,-1.5226664
PE12 8LA,52.804243,0.032418979
SP8 4AA,51.037328,-2.2746968
SY11 4DB,52.871883,-3.0005982
IP4 5QN,52.061473,1.1982014
DA16 2PL,51.456725,0.094466849
S71 4RA,53.597813,-1.4552017
WA8 0TT,53.372854,-2.7135393
CF72 9QH,51.539054,-3.4622088
TQ2 5QZ,50.470823,-3.5388418
PL8 1AA,50.3141,-4.0393603
GU10 3BJ,51.172857,-0.79496348
AB51 5SS,57.235601,-2.4455892
LL35 0NR,52.544631,-4.0518187
E10 7LA,51.570982,-0.023955808
M28 0AT,53.529757,-2.4233726
CB24 3BB,52.259174,0.063817468
MK41 8HF,52.154433,-0.4418232
SK15 1EB,53.490817,-2.0605955
B7 5DT,52.493572,-1.876766
LS29 6JA,53.889249,-1.7373401
PE19 2QA,52.215117,-0.2642072
WR11 2PJ,52.087559,-1.9654235
CM7 3PP,51.8799,0.56640243
PR8 1AF,53.646368,-3.0052752
HG4 2DQ,54.138885,-1.5405484
FK4 1BX,56.001179,-3.8890601
KT22 9RD,51.296149,-0.35700979
DG8 9QB,54.818204,-4.4851919
SA62 5SF,51.927343,-4.9933862
BS5 9LE,51.45849,-2.5579587
SO42 7RA,50.819337,-1.5778096
NE9 5UE,54.942638,-1.5900194
YO7 3RL,54.177827,-1.3886254
SW15 5QJ,51.464409,-0.23763145
CW2 7EZ,53.092423,-2.4417175
S5 0AW,53.432763,-1.4505857
PL2 2NH,50.39601,-4.1623904
IG9 5BZ,51.625285,0.046018695
GL20 5BJ,51.99635,-2.1559441
AB10 7LJ,57.127264,-2.1193541
LL13 9YL,53.07809,-2.8818757
OL2 8QX,53.578108,-2.0946268
LA3 2BJ,54.048424,-2.8924483
DT9 5AU,50.964929,-2.4677352
M12 5QE,53.457355,-2.1936331
CA3 0BW,54.924117,-2.9448419
N15 5AA,51.585289,-0.078130363
BR1 5HR,51.427427,0.013834595
LN2 2AD,53.251413,-0.53144535
SN12 6NR,51.348446,-2.0831156
BA3 3FW,51.291552,-2.4463098
CR8 2HW,51.339259,-0.11632101
SS6 9NL,51.600278,0.60946356
WA1 3RU,53.398063,-2.5726664
RM17 5AA,51.492202,0.32036674
NW10 0PX,51.54911,-0.26366819
NR2 4HQ,52.636592,1.2697028
HS2 0TH,58.478986,-6.2395883
G51 1PW,55.851121,-4.2972441
LE15 6AL,52.669471,-0.7290744
NR3 4TE,52.639166,1.3027003
L13 8AE,53.424959,-2.9319302
DN19 7BZ,53.675001,-0.38033465
NG5 6AS,52.998285,-1.1450297
GU47 0TF,51.352751,-0.77968133
EX14 1PE,50.799966,-3.1888754
SY4 5NY,52.855016,-2.7222264
IV36 3TL,57.634937,-3.5686495
SA11 3HW,51.66509,-3.7951088
WF10 2EA,53.751075,-1.3798833
CH45 4JW,53.420333,-3.0444901
TR14 8TG,50.218327,-5.30111
PO22 7HX,50.790757,-0.6425338
SE23 1JB,51.442482,-0.034947144
B17 9RU,52.455756,-1.9637988
LN10 6TZ,53.151427,-0.21588089
PA1 1HG,55.846633,-4.4188543
BD6 2NJ,53.755559,-1.7800943
E9 7LH,51.537107,-0.04491893
M6 8HH,53.489271,-2.3265573
ME12 1UB,51.43899,0.76315724
BH14 8BT,50.717763,-1.9529483
EH14 1BY,55.923934,-3.2366149
SE6 3BU,51.432745,-0.02012928
B26 2AS,52.474972,-1.7980675
LN4 2LD,53.194763,-0.53604654
PA21 2AD,55.892287,-5.2429293
TR21 0LR,49.91504,-6.3170466
PO36 9NG,50.647174,-1.1723049
NG9 1LE,52.918072,-1.2072904
GU9 9ES,51.232061,-0.77747636
EX2 8SW,50.703051,-3.5342395
TA12 6BG,50.990016,-2.8073866
KA1 5DP,55.597463,-4.4484791
DE22 4BG,52.928243,-1.5181765
SA15 3BD,51.683196,-4.1639468
N20 9HX,51.631276,-0.17557066
BR8 7RR,51.412191,0.18367663
SN25 2SJ,51.609276,-1.8002801
BB1 6EE,53.75587,-2.477272
WV6 8EJ,52.590595,-2.1819026
ST10 4PT,52.920089,-1.9646203
WA14 5JW,53.401696,-2.3547634
CV21 1LT,52.390438,-1.2446937
RM8 2UB,51.552286,0.11528368
PE6 9DA,52.658627,-0.300643
HU12 0AG,53.700861,-0.079649928
G65 9SH,55.951221,-4.0831046
LE2 0DS,52.632843,-1.1141949
L21 9HQ,53.476277,-2.9953429
DN3 3AL,53.536294,-1.0606455
BN1 9QU,50.867706,-0.088123589
SK3 8LX,53.393839,-2.1722315
B76 9EX,52.533206,-1.7369462
LU1 1EX,51.885897,-0.42860404
PE22 9EH,53.037942,0.12198781
WR4 9PA,52.209885,-2.186649
CO10 1PB,52.047477,0.72982762
TW18 1SD,51.408781,-0.49016293
RG12 8UX,51.399409,-0.77086451
NP19 8BD,51.592889,-2.9594332
HP14 4QD,51.663319,-0.76985342
FY1 6PU,53.80338,-3.0388355
TN13 1DL,51.277016,0.18361187
KW12 6XN,58.515566,-3.4894192
DH9 6DD,54.85673,-1.6806446
DH4 5NW,54.841639,-1.4901579
SA72 6PA,51.688502,-4.9461042
SP10 3NP,51.208195,-1.4992985
NG13 8AD,52.951681,-0.95355381
ZE2 9JU,59.520692,-1.6394561
SW1V 4RW,51.488857,-0.14425681
CW9 6BQ,53.293445,-2.53748
S61 1DY,53.429945,-1.3797791
CF46 6NE,51.651739,-3.280807
TN37 7PR,50.888921,0.55602957
PL26 7NN,50.343966,-4.8906313
IP14 1AH,52.186964,0.99736204
GL51 6HB,51.889289,-2.11544
AB31 4HE,57.104205,-2.6208052
OL9 0LQ,53.545623,-2.14096
DY2 7LF,52.510461,-2.0727142
M20 5NF,53.407524,-2.2236567
CB1 1HP,52.207681,0.13439231
ME8 6JY,51.375051,0.5827067
BH8 8BB,50.73021,-1.8554407
EH48 3HX,55.897881,-3.7080669
SG5 3LP,51.992725,-0.36051833
B46 1PG,52.517169,-1.7297031
LS17 6DJ,53.847274,-1.5350211
PE1 4LH,52.594568,-0.23065991
WN3 5BJ,53.539178,-2.6376431
CM2 7QS,51.717704,0.50120279
TS21 1DZ,54.590099,-1.3940299
PR3 1AU,53.932627,-2.7599624
NN4 8LQ,52.225421,-0.90536853
HD5 8RT,53.634914,-1.74925
EX6 6JE,50.723106,-3.7434016
KT1 4DB,51.412946,-0.31105204
DE72 2AE,52.864767,-1.3853701
SA40 9XP,52.07502,-4.1581304
NE23 2EE,55.082779,-1.569634
BS34 5PF,51.531614,-2.5774496
SO20 6EU,51.114156,-1.4911433
BD13 5DD,53.825249,-1.8988629
NE5 3PN,54.992874,-1.6743294
YO25 9QN,53.956515,-0.43911019
ST5 5BW,53.001766,-2.2710082
CV5 9JG,52.413116,-1.5535341
S36 8YW,53.518262,-1.6000871
CF32 0PW,51.461224,-3.6314675
PH6 2EB,56.374047,-3.9872464
GL10 3JF,51.728896,-2.274326
LE7 7AZ,52.672697,-1.1872762
NW9 6LR,51.587515,-0.2521141
L9 8AQ,53.462783,-2.9703396
DT10 2LH,50.960018,-2.3787372
CA10 2NP,54.6123,-2.8213961
ML6 6AF,55.866404,-3.9806704
BN27 3NR,50.856006,0.2474203
SL6 9EH,51.558013,-0.7256699
BA12 6NL,51.085175,-2.3139993
PE33 9NR,52.658798,0.54429672
CO9 2JG,51.943924,0.63540762
SS12 9NR,51.602018,0.53585276
W10 5SY,51.520797,-0.20950982
CT21 6LH,51.070097,1.0690278
RG41 5NH,51.431663,-0.8718618
RH5 5JX,51.152797,-0.31972367
NR11 7AA,52.861634,1.2438889
HR1 3RU,52.08275,-2.6402263
G31 1QZ,55.858163,-4.2221244
LD3 9HN,51.952207,-3.3948952
KY2 6HX,56.136342,-3.1785453
DL9 4DH,54.375549,-1.7082789
NG24 2DN,53.089034,-0.79061824
GU21 3LG,51.318827,-0.5901837
SY20 8JZ,52.624418,-3.744514
IV17 0SG,57.695635,-4.2530991
DD10 9HQ,56.740741,-2.4779829
S8 0SL,53.343097,-1.477873
WD18 0EB,51.651965,-0.40059678
CH1 6EP,53.225279,-2.9565573
TQ6 0NR,50.324109,-3.5987492
PO14 3QE,50.820709,-1.2219673
SE1 1SG,51.503841,-0.095031824
AL2 3DA,51.727728,-0.35923433
LL55 4HA,53.120476,-4.1265681
OX26 5DQ,51.898294,-1.117461
E16 1HF,51.515965,0.008873406
M33 5PP,53.429643,-2.3418574
ME2 1EY,51.374289,0.45335068
BH21 6RJ,50.85424,-1.8836414
EH3 9JR,55.943196,-3.2033648
B33 9LZ,52.488315,-1.7941039
LS10 4LS,53.748073,-1.5489603
PA42 7BD,55.629873,-6.1862115
CM1 2TS,51.730875,0.45016937
TS1 4QS,54.567535,-1.2485601
PO9 4JX,50.876568,-0.99750303
NN14 1NG,52.373395,-0.7766343
HA5 4JN,51.608093,-0.3724903
EX34 7DR,51.185708,-4.2079423
TA4 1JA,51.025372,-3.2079376
KA26 9NJ,55.33227,-4.8169703
DE55 5TY,53.131298,-1.3348389
SA3 3AR,51.582128,-4.0414572
NE11 9XJ,54.946752,-1.6407468
BS22 8EF,51.353837,-2.9457848
SN9 6BE,51.29204,-1.7775074
BB4 5QJ,53.705793,-2.3253241
NE37 2SU,54.912537,-1.5221755
YO16 4JG,54.088533,-0.20287198
WA5 9PQ,53.40085,-2.6228783
CV34 4AG,52.282727,-1.5896888
CF14 2SH,51.500868,-3.2128489
HU5 2AL,53.762886,-0.35902227
LE4 6QS,52.654996,-1.1181527
NW10 0EA,51.563224,-0.25916302
L35 4LP,53.41631,-2.7638128
DN40 3HS,53.628446,-0.26299595
ML11 8QD,55.695472,-3.6910646
BN2 1EU,50.81933,-0.12356298
SL1 3PG,51.51679,-0.59994873
SY5 7PA,52.614741,-2.6945743
B91 2RF,52.424207,-1.7647853
LU7 0AQ,51.94516,-0.65656071
PE29 3LG,52.330294,-0.18275492
WS11 1NP,52.687006,-2.0454772
CO2 8AU,51.874452,0.92417066
SR4 7HY,54.901692,-1.404317
RG22 4LP,51.243095,-1.1224186
RH13 0PS,51.031881,-0.39476729
NP4 0PL,51.688779,-3.0083167
HP22 5PL,51.774286,-0.72937165
FY8 5DG,53.737989,-2.9512144
KY1 1JT,56.111611,-3.157125
DL15 8HA,54.695834,-1.7487321
SP6 1AB,50.928296,-1.7894471
NG18 3PH,53.137517,-1.1584129
SY10 0NU,52.81062,-3.3561544
IP33 2RH,52.232446,0.72082309
DA14 6QF,51.430652,0.083462613
S70 3PH,53.54598,-1.4423451
CF64 4NR,51.434352,-3.208698
TQ13 8AQ,50.672848,-3.8406367
PL6 7LW,50.426078,-4.1050481
IP24 2AA,52.413701,0.75048624
GL9 1BB,51.582175,-2.3176321
AB43 9AJ,57.692669,-2.0062264
LL29 9PL,53.289675,-3.6999423
OX14 5BL,51.669487,-1.2830285
E1 2DW,51.514992,-0.058289852
M26 3QQ,53.562852,-2.3480946
CB23 2SG,52.19064,-0.064142084
MK4 2AS,52.001422,-0.76710472
BL4 8LZ,53.537865,-2.3830762
EH9 2PP,55.927596,-3.1877567
SK13 1AR,53.462838,-1.9676232
LS27 8TB,53.743542,-1.5995295
PE14 9DF,52.601906,0.21788208
WN8 9HS,53.537457,-2.7585384
CM5 0RB,51.738471,0.26849306
PR7 2DR,53.648987,-2.6365459
NN9 5EH,52.339144,-0.64750134
HG3 2PW,54.033794,-1.6862004
TF2 8EB,52.717071,-2.4392168
KT20 6EB,51.295364,-0.21434954
SA6 8AQ,51.665684,-3.9250445
BS48 3HH,51.413599,-2.7406026
SO40 4SF,50.890812,-1.4509552
NE66 4HU,55.445441,-1.9071961
YO61 1JS,54.102668,-1.1096963
SW12 0PH,51.443381,-0.14420143
CW10 0DJ,53.180105,-2.4382641
CF39 8SP,51.59346,-3.4719537
TN27 8NF,51.149562,0.69335958
PL17 8BA,50.506441,-4.2608696
IG5 0RF,51.596991,0.066751667
GL2 0DG,51.878518,-2.2169839
LL12 8NE,53.085238,-2.9706783
LA2 9PB,54.07536,-2.7044766
DT5 1BD,50.56809,-2.4428103
CA20 1PR,54.396092,-3.480637
N12 9BD,51.612883,-0.15919266
BN8 6BG,50.898841,0.13550727
SN10 1DN,51.352549,-1.9922108
BA21 4PN,50.954915,-2.6312048
WV13 2AA,52.583881,-2.0551254
CR5 3TE,51.309616,-0.17115404
SS4 3QA,51.617483,0.74274114
W7 3SZ,51.508991,-0.33726026
CV1 4ET,52.418176,-1.512357
RH10 1JT,51.116243,-0.16951237
RM15 4PL,51.509376,0.25039154
NR17 1TP,52.531889,0.9343368
HR9 7YB,51.915409,-2.5819404
G45 0HF,55.805372,-4.2141358
LE13 0DX,52.754468,-0.89274886
NR29 4PA,52.703381,1.6354975
